L,b,h,F,fleche_mm,sigma_MPa
1.0430616762700327,0.08591938448714376,0.05400843088916665,176.14042102917566,0.2812897175827406,4.398514141764462
0.7533721870390654,0.0655901083634111,0.029684153157015045,238.93202955979942,1.1343092612110712,18.68734182234062
0.5739473003101281,0.06881732581258167,0.13393170525585668,1655.187209454818,0.0360542016124735,4.617488264263704
0.8403117953477098,0.07228468264269329,0.14306001697391604,4005.305823439769,0.21389304465051245,13.650374580924561
0.667458934144322,0.03256972883168714,0.0426854593898302,788.2593889536925,1.7625014328737942,53.19500953510229
2.6449373836292946,0.08430821102657796,0.12851736946307987,826.9769391709797,1.6286393500383611,9.424677870135076
2.127207659750623,0.024043802124436395,0.05994941709464533,607.1307130703658,21.48792725314865,89.67476912031064
1.5554423863684463,0.029881593128756614,0.034440637257895666,357.8306837789555,21.011776825552182,94.21860132468346
2.3828579437181205,0.11718446544890805,0.08235157468381091,642.8706962998835,2.531471347659307,11.565360469859826
2.1103205879806084,0.0886049549771652,0.0754413485425811,1057.187247423132,4.974524587177974,26.54450962790085
0.6984731707172207,0.02056166113547954,0.14674903262906738,4733.366204349355,0.4727984568268137,44.798388666981275
1.3141951020717808,0.030806957082074055,0.07746815862253668,2915.8959003670884,8.801845513344874,124.36204075591245
0.6089856330017118,0.050423276646856516,0.14983708722839398,3316.587916745249,0.08411323223641148,10.704838107718398
0.7522081525686956,0.08754204262881883,0.10070908047939828,465.16985508184456,0.04217390348819918,2.364541344610321
1.0747920963077744,0.06791370521772462,0.09760247505530537,4305.321639302264,1.6124259280158482,42.91431942834009
2.1652558332369045,0.0775950340584695,0.05585621962279521,508.63711549884636,7.273238864733782,27.29552859226724
2.337483661547073,0.0235526890463248,0.03661061937810032,1050.0776587915036,221.02741256271278,466.51606304007447
0.5062672258097652,0.13603249343394805,0.027126609248052998,1606.7078545676047,1.4624730115735578,48.75669947297939
1.2485578124797652,0.10833323676533518,0.03549260144382246,4121.234403288603,31.54414544687295,226.2298146591328
1.0562796147104163,0.10128225144948297,0.04266068730987368,260.37285920595093,0.7432864445675078,8.952345151576766
0.7443950469683556,0.10500047019446437,0.09180105339266116,1852.0561585180285,0.17913111718279787,9.348077480769753
0.6197883230911174,0.13098115968794663,0.05932901286473421,767.0966014507837,0.1271776295543262,6.187306392582366
0.9155576001512331,0.059880519417370326,0.023379376012476093,285.93711195396753,5.462405453340118,47.99058659306436
0.8922175672862483,0.0693032240385869,0.02457971947148548,867.3793723776639,11.401917431365176,110.89802898447648
1.2666819306381687,0.0893504643929206,0.045734245497782273,1327.317116603774,6.0116923505830995,53.9776122473795
